132.24	0.325	
132.34	0.362	
132.45	0.28	
132.56	0.354	
132.66	0.273	
132.76	0.326	
132.87	0.316	
132.97	0.397	
133.08	0.336	
133.19	0.342	
133.29	0.27	
133.4	0.336	
133.5	0.352	
133.61	0.344	
133.71	0.252	
133.82	0.36	
133.92	0.304	
134.03	0.323	
134.15	0.317	
134.25	0.358	
134.36	0.329	
134.47	0.298	
134.57	0.277	
134.68	0.313	
134.78	0.376	
134.89	0.356	
135.0	0.299	
135.1	0.322	
135.2	0.263	
135.3	0.236	
135.4	0.36	
135.5	0.355	
135.6	0.347	
135.7	0.269	
135.81	0.348	
135.91	0.277	
136.02	0.371	
136.12	0.297	
136.24	0.315	
136.34	0.257	
136.45	0.287	
136.56	0.331	
136.66	0.328	
136.75	0.338	
136.85	0.33	
136.95	0.281	
137.04	0.267	
137.14	0.296	
137.24	0.297	
137.33	0.27	
137.43	0.262	
137.53	0.226	
137.63	0.378	
137.74	0.385	
137.84	0.316	
137.93	0.296	
138.04	0.305	
138.14	0.304	
138.25	0.226	
138.35	0.253	
138.45	0.359	
138.54	0.318	
138.64	0.276	
138.73	0.259	
138.83	0.312	
138.93	0.387	
139.02	0.291	
139.12	0.267	
139.21	0.276	
139.31	0.237	
139.41	0.237	
139.51	0.334	
139.6	0.318	
139.7	0.331	
139.8	0.231	
139.89	0.212	
139.99	0.313	
140.09	0.226	
140.2	0.277	
140.3	0.209	
140.4	0.267	
140.5	0.237	
140.59	0.301	
140.69	0.269	
140.78	0.292	
140.88	0.323	
140.98	0.244	
141.08	0.295	
141.17	0.3	
141.28	0.279	
141.38	0.235	
141.47	0.28	
141.57	0.234	
141.67	0.268	
141.76	0.275	
141.86	0.358	
141.96	0.266	
142.05	0.204	
142.17	0.265	
142.26	0.17	
142.36	0.325	
142.45	0.265	
142.55	0.208	
142.65	0.237	
142.74	0.275	
142.84	0.307	
142.94	0.196	
143.03	0.267	
143.13	0.253	
143.23	0.281	
143.32	0.236	
143.42	0.244	
143.52	0.276	
143.61	0.299	
143.71	0.271	
143.8	0.299	
143.9	0.27	
144.0	0.213	
144.11	0.275	
144.21	0.293	
144.3	0.238	
144.42	0.281	
144.52	0.302	
144.61	0.245	
144.71	0.19	
144.8	0.235	
144.9	0.266	
145.0	0.265	
145.09	0.261	
145.19	0.181	
145.29	0.23	
145.39	0.258	
145.48	0.279	
145.58	0.243	
145.68	0.236	
145.78	0.221	
145.88	0.207	
145.97	0.257	
146.09	0.202	
146.18	0.264	
146.28	0.256	
146.38	0.225	
146.48	0.231	
146.58	0.177	
146.68	0.243	
146.78	0.27	
146.88	0.249	
146.98	0.219	
147.08	0.213	
147.18	0.213	
147.28	0.203	
147.37	0.207	
147.47	0.251	
147.57	0.205	
147.66	0.303	
147.76	0.231	
147.86	0.221	
147.95	0.212	
148.06	0.281	
148.16	0.234	
148.26	0.214	
148.35	0.203	
148.45	0.189	
148.55	0.219	
148.65	0.243	
148.74	0.215	
148.84	0.221	
148.93	0.207	
149.03	0.238	
149.13	0.149	
149.22	0.202	
149.32	0.216	
149.42	0.177	
149.51	0.167	
149.61	0.179	
149.71	0.212	
149.81	0.207	
149.9	0.18	
150.02	0.194	
150.11	0.12	
150.21	0.211	
150.31	0.228	
150.41	0.214	
150.5	0.282	
150.6	0.205	
150.69	0.235	
150.79	0.227	
150.89	0.176	
150.98	0.194	
151.08	0.204	
151.18	0.174	
151.27	0.224	
151.37	0.145	
151.47	0.242	
151.56	0.204	
151.66	0.201	
151.76	0.218	
151.85	0.168	
151.97	0.166	
152.06	0.169	
152.16	0.182	
152.26	0.175	
152.35	0.198	
152.45	0.205	
152.55	0.168	
152.65	0.184	
152.74	0.193	
152.84	0.235	
152.93	0.217	
153.03	0.183	
153.12	0.2	
153.22	0.19	
153.31	0.147	
153.41	0.185	
153.51	0.227	
153.6	0.217	
153.7	0.149	
153.8	0.166	
153.92	0.114	
154.02	0.187	
154.12	0.187	
154.21	0.185	
154.31	0.211	
154.41	0.173	
154.5	0.14	
154.6	0.198	
154.7	0.169	
154.8	0.212	
154.9	0.173	
154.99	0.164	
155.09	0.211	
155.19	0.156	
155.29	0.148	
155.39	0.179	
155.49	0.264	
155.59	0.136	
155.69	0.211	
155.78	0.294	
155.9	0.264	
156.0	0.225	
156.1	0.234	
156.2	0.276	
156.3	0.373	
156.41	0.366	
156.5	0.34	
156.6	0.342	
156.7	0.236	
156.8	0.165	
156.9	0.223	
157.0	0.179	
157.1	0.197	
157.2	0.146	
157.3	0.141	
157.4	0.172	
157.5	0.216	
157.6	0.163	
157.7	0.318	
157.82	0.115	
157.91	0.27	
158.02	0.166	
158.12	0.171	
158.22	0.194	
158.32	0.214	
158.43	0.181	
158.53	0.176	
158.63	0.121	
158.72	0.169	
158.82	0.162	
158.92	0.162	
159.02	0.149	
159.12	0.158	
159.22	0.154	
159.32	0.206	
159.42	0.065	
159.51	0.183	
159.61	0.135	
159.73	0.134	
159.83	0.142	
159.93	0.189	
160.03	0.149	
160.13	0.167	
160.23	0.16	
160.33	0.152	
160.43	71.0	
160.53	0.18	
160.62	0.146	
160.72	0.161	
160.82	0.173	
160.92	0.112	
161.02	0.097	
161.12	0.115	
161.22	0.176	
161.32	0.151	
161.42	0.125	
161.52	0.174	
161.64	0.136	
161.74	0.086	
161.84	0.163	
161.94	0.145	
162.04	0.15	
162.14	0.122	
162.23	0.105	
162.33	0.117	
162.44	0.098	
162.54	0.107	
162.64	0.123	
162.74	0.128	
162.84	0.118	
162.94	0.11	
163.04	0.108	
163.14	0.143	
163.24	0.132	
163.34	0.156	
163.44	0.114	
163.55	0.146	
163.65	0.096	
163.75	0.147	
163.85	0.135	
163.95	0.147	
164.05	0.092	
164.15	0.085	
164.25	0.116	
164.35	0.115	
164.45	0.112	
164.56	0.135	
164.66	0.165	
164.76	0.152	
164.86	0.079	
164.96	0.096	
165.06	0.092	
165.16	0.123	
165.27	0.102	
165.37	0.154	
165.49	0.12	
165.59	0.113	
165.69	0.107	
165.79	0.083	
165.89	0.141	
165.99	0.125	
166.09	0.117	
166.19	0.165	
166.29	0.104	
166.39	0.123	
166.49	0.11	
166.6	0.139	
166.7	0.114	
166.8	0.097	
166.91	0.144	
167.0	0.144	
167.1	0.164	
167.2	0.156	
167.3	0.11	
167.42	0.135	
167.52	0.145	
167.62	0.133	
167.72	0.135	
167.82	0.097	
167.92	0.144	
168.02	0.077	
168.12	0.135	
168.22	0.154	
168.32	0.123	
168.42	0.107	
168.53	0.122	
168.63	0.121	
168.73	0.121	
168.83	0.133	
168.93	0.15	
169.03	0.102	
169.12	0.109	
169.22	0.143	
169.34	0.134	
169.44	0.128	
169.54	0.143	
169.64	0.123	
169.74	0.138	
169.84	0.101	
169.94	0.098	
170.04	0.136	
170.14	0.136	
170.24	0.116	
170.34	0.087	
170.44	0.111	
170.54	0.123	
170.63	0.157	
170.73	0.124	
170.83	0.141	
170.93	0.144	
171.03	0.101	
171.13	0.11	
171.24	0.094	
171.35	0.14	
171.45	0.125	
171.56	0.094	
171.66	0.109	
171.76	0.078	
171.86	0.104	
171.96	0.102	
172.06	0.133	
172.16	0.108	
172.26	0.058	
172.36	0.094	
172.46	0.073	
172.56	0.134	
172.67	0.129	
172.77	0.108	
172.87	0.086	
172.97	0.113	
173.07	0.126	
173.18	0.14	
173.28	0.108	
173.38	0.133	
173.49	0.137	
173.59	0.08	
173.69	0.137	
173.79	0.121	
173.89	0.114	
173.99	0.126	
174.09	0.113	
174.19	0.087	
174.29	0.121	
174.4	0.112	
174.5	0.12	
174.61	0.124	
174.71	0.109	
174.81	0.101	
174.91	0.078	
175.01	0.126	
175.13	0.115	
175.23	0.145	
175.33	0.09	
175.44	0.139	
175.54	0.088	
175.64	0.194	
175.75	0.185	
175.85	0.118	
175.96	0.204	
176.06	0.1	
176.16	0.163	
176.26	0.106	
176.36	0.207	
176.47	0.092	
176.57	0.194	
176.67	0.18	
176.77	0.059	
176.88	0.114	
176.99	0.297	
177.11	0.13	
177.21	0.099	
177.31	0.206	
177.42	0.155	
177.52	0.252	
177.63	0.172	
177.73	0.105	
177.83	0.092	
177.93	0.247	
178.04	0.161	
178.14	0.198	
178.24	0.109	
178.35	0.187	
178.45	0.115	
178.56	0.115	
178.66	0.101	
178.76	0.087	
178.87	0.161	
178.97	0.121	
179.09	0.281	
179.19	0.1	
179.3	0.072	
179.4	0.107	
179.5	0.176	
179.6	0.147	
179.71	0.096	
179.81	0.179	
179.91	0.169	
180.01	0.113	
180.11	0.18	
180.22	0.275	
180.32	0.186	
180.42	0.115	
180.52	0.097	
180.63	0.16	
180.73	0.215	
180.83	0.257	
180.95	0.076	
181.05	0.097	
181.15	0.271	
181.25	0.115	
181.36	0.285	
181.46	0.302	
181.57	0.124	
181.67	0.18	
181.77	0.122	
181.87	0.13	
181.97	0.15	
182.08	0.103	
182.18	0.069	
182.28	0.099	
182.38	0.089	
182.48	0.175	
182.59	0.114	
182.69	0.11	
182.8	0.098	
182.92	0.113	
183.02	0.105	
183.12	0.115	
183.23	0.156	
183.33	0.144	
183.44	0.084	
183.54	0.054	
183.64	0.127	
183.74	0.1	
183.85	0.14	
183.95	0.122	
184.05	0.079	
184.16	0.139	
184.26	0.121	
184.36	0.122	
184.47	0.105	
184.57	0.182	
184.68	0.079	
184.78	0.13	
184.9	0.165	
185.0	0.245	
185.11	0.169	
185.21	0.12	
185.31	0.133	
185.42	0.202	
185.52	0.151	
185.63	0.145	
185.73	0.197	
185.83	0.22	
185.93	0.216	
186.04	0.213	
186.14	0.256	
186.24	0.067	
186.35	0.316	
186.45	0.336	
186.55	0.078	
186.65	0.25	
186.75	0.349	
186.87	0.355	
186.98	0.296	
187.08	0.162	
187.19	0.089	
187.29	0.346	
187.4	0.079	
187.5	0.121	
187.6	0.158	
187.7	0.162	
187.81	0.082	
187.91	0.175	
188.01	0.188	
188.12	0.158	
188.22	0.259	
188.33	0.281	
188.43	0.137	
188.53	0.354	
188.64	0.149	
188.74	0.138	
188.86	0.216	
188.97	0.172	
189.07	0.156	
189.17	0.048	
189.28	0.115	
189.39	0.117	
189.49	0.138	
189.6	0.154	
189.7	0.054	
189.8	0.174	
189.9	0.124	
190.01	0.073	
190.11	0.093	
190.21	0.168	
190.32	0.091	
190.42	0.12	
190.52	0.139	
190.63	0.152	
190.73	0.107	
190.85	0.166	
190.96	0.167	
191.06	0.158	
191.17	0.181	
191.27	0.118	
191.38	0.143	
191.48	0.142	
191.59	0.15	
191.69	0.226	
191.79	0.09	
191.9	0.141	
192.0	0.192	
192.11	0.169	
192.21	0.226	
192.31	0.178	
192.42	0.178	
192.52	0.206	
192.63	0.264	
192.73	0.084	
192.86	0.175	
192.96	0.16	
193.06	0.294	
193.17	0.148	
193.27	0.282	
193.38	0.325	
193.49	0.243	
193.59	0.233	
193.7	0.363	
193.81	0.273	
193.91	0.149	
194.02	0.124	
194.13	0.116	
194.24	0.278	
194.34	0.163	
194.45	0.065	
194.55	0.15	
194.66	0.147	
194.76	0.127	
194.88	0.213	
194.99	0.238	
195.09	0.184	
195.2	0.104	
195.31	0.229	
195.41	0.116	
195.52	0.146	
195.63	0.149	
195.73	0.103	
195.84	0.119	
195.94	0.19	
196.05	0.159	
196.16	0.069	
196.26	0.118	
196.37	0.144	
196.48	0.186	
196.58	0.148	
196.69	0.125	
196.79	0.169	
196.92	0.14	
197.02	0.148	
197.13	0.12	
197.23	0.177	
197.34	0.132	
197.45	0.178	
197.55	0.164	
197.66	0.209	
197.77	0.114	
197.87	0.124	
197.98	0.177	
198.08	0.138	
198.19	0.205	
198.3	0.071	
198.4	0.208	
198.51	0.139	
198.62	0.283	
198.72	0.214	
198.83	0.16	
198.95	0.197	
199.06	0.132	
199.16	0.081	
199.27	0.113	
199.38	0.168	
199.48	0.208	
199.59	0.168	
199.69	0.14	
199.8	0.172	
199.9	0.174	
200.01	0.139	
200.11	0.156	
200.22	0.145	
200.33	0.176	
200.43	0.092	
200.54	0.208	
200.64	0.155	
200.75	0.191	
200.85	0.215	
200.98	0.154	
201.08	0.202	
201.19	0.155	
201.29	0.142	
201.4	0.14	
201.5	0.227	
201.61	0.252	
201.71	0.221	
201.82	0.176	
201.93	0.339	
202.03	0.177	
202.14	0.244	
202.25	0.161	
202.35	0.363	
202.46	0.196	
202.56	0.323	
202.67	0.232	
202.78	0.339	
202.88	0.309	
203.0	0.395	
203.11	0.352	
203.21	0.467	
203.32	0.408	
203.42	0.232	
203.53	0.283	
203.64	0.371	
203.74	0.457	
203.85	0.464	
203.96	0.314	
204.06	0.224	
204.17	0.101	
204.27	0.506	
204.38	0.332	
204.48	0.459	
204.59	0.169	
204.69	0.395	
204.8	0.341	
204.9	0.303	
205.02	0.437	
205.13	0.443	
205.24	0.191	
205.34	0.237	
205.46	0.25	
205.56	0.416	
205.67	0.185	
205.77	0.279	
205.88	0.324	
205.99	0.266	
206.1	0.211	
206.2	0.318	
206.31	0.259	
206.41	0.168	
206.52	0.212	
206.63	0.232	
206.73	0.109	
206.84	0.106	
206.95	0.264	
207.07	0.285	
207.18	0.155	
207.28	0.252	
207.39	0.19	
207.49	0.275	
207.6	0.212	
207.71	0.203	
207.81	0.148	
207.92	0.207	
208.03	0.156	
208.13	0.127	
208.24	0.192	
208.35	0.186	
208.46	0.217	
208.56	0.186	
208.67	0.24	
208.77	0.199	
208.88	0.106	
208.99	0.271	
209.11	0.276	
209.21	0.262	
209.32	0.184	
209.44	0.179	
209.54	0.131	
209.65	0.193	
209.76	0.182	
209.86	0.232	
209.97	0.235	
210.08	0.165	
210.19	0.199	
210.29	0.177	
210.4	0.227	
210.51	0.249	
210.62	0.182	
210.72	0.133	
210.83	0.236	
210.93	0.212	
211.04	0.173	
211.16	0.254	
211.27	0.254	
211.37	0.147	
211.48	0.126	
211.59	0.202	
211.69	0.257	
211.8	0.268	
211.91	0.17	
212.01	0.225	
212.12	0.248	
212.23	0.153	
212.33	0.245	
212.44	0.22	
212.55	0.238	
212.66	0.224	
212.77	0.225	
212.88	0.278	
212.99	0.284	
213.09	0.17	
213.22	0.149	
213.33	0.192	
213.44	0.232	
213.54	0.214	
213.65	0.256	
213.76	0.216	
213.87	0.227	
213.97	0.279	
214.08	0.247	
214.19	0.174	
214.29	0.318	
214.4	0.189	
214.51	0.16	
214.62	0.146	
214.72	0.246	
214.84	0.275	
214.94	0.185	
215.05	0.184	
215.16	0.224	
215.28	0.268	
215.39	0.232	
215.5	0.237	
215.61	0.164	
215.72	0.217	
215.82	0.278	
215.93	0.173	
216.04	0.289	
216.15	0.253	
216.25	0.224	
216.36	0.11	
216.47	0.314	
216.59	0.212	
216.69	0.196	
216.8	0.175	
216.91	0.302	
217.02	0.175	
217.12	0.232	
217.23	0.243	
217.35	0.328	
217.46	0.282	
217.57	0.152	
217.67	0.129	
217.78	0.247	
217.88	0.299	
217.99	0.245	
218.09	0.18	
218.2	0.312	
218.31	0.194	
218.42	0.204	
218.52	0.314	
218.63	0.277	
218.74	0.268	
218.84	0.205	
218.95	0.187	
219.06	0.22	
219.16	0.296	
219.27	0.204	
219.39	0.281	
219.5	0.264	
219.61	0.219	
219.71	0.175	
219.82	0.306	
219.93	0.346	
220.03	0.322	
220.14	0.262	
220.25	0.247	
220.35	0.318	
220.47	0.222	
220.57	0.188	
220.68	0.149	
220.79	0.359	
220.89	0.187	
221.0	0.222	
221.11	0.319	
221.22	0.283	
221.34	0.237	
221.45	0.18	
221.56	0.248	
221.67	0.303	
221.77	0.278	
221.88	0.211	
221.98	0.227	
222.09	0.313	
222.2	0.265	
222.3	0.19	
222.41	0.224	
222.52	0.251	
222.62	0.273	
222.73	0.175	
222.84	0.212	
222.94	0.285	
223.05	0.23	
223.16	0.183	
223.26	0.25	
223.39	0.293	
223.5	0.323	
223.61	0.191	
223.71	0.263	
223.82	0.341	
223.92	0.175	
224.03	0.241	
224.14	0.411	
224.24	0.216	
224.35	0.295	
224.46	0.314	
224.56	0.238	
224.67	0.284	
224.78	0.234	
224.88	0.265	
224.99	0.25	
225.1	0.304	
225.21	0.271	
225.31	0.306	
225.44	0.293	
225.54	0.188	
225.65	0.251	
225.76	0.257	
225.86	0.294	
225.97	0.203	
226.08	0.288	
226.18	0.171	
226.29	0.314	
226.4	0.303	
226.51	0.23	
226.61	0.244	
226.72	0.241	
226.83	59.001	
226.93	0.199	
227.04	0.181	
227.15	0.297	
227.26	0.247	
227.36	0.228	
227.48	0.298	
227.59	0.26	
227.69	0.328	
227.8	0.201	
227.91	0.271	
228.02	0.254	
228.12	0.255	
228.23	0.27	
228.34	0.341	
228.45	0.257	
228.55	0.281	
228.66	0.232	
228.76	0.257	
228.87	0.256	
228.98	0.279	
229.08	0.214	
229.19	0.306	
229.3	0.157	
229.4	0.32	
229.53	0.249	
229.63	0.227	
229.74	0.201	
229.85	0.227	
229.95	0.239	
230.06	0.284	
230.17	0.284	
230.27	0.327	
230.38	0.358	
230.49	0.186	
230.6	0.235	
230.7	0.367	
230.81	0.277	
230.92	0.202	
231.02	0.271	
231.13	0.196	
231.24	0.307	
231.35	0.26	
231.46	0.23	
231.58	0.268	
231.68	0.265	
231.79	0.209	
231.9	0.265	
232.01	0.198	
232.11	0.259	
232.22	0.231	
232.33	0.287	
232.43	0.244	
232.54	0.28	
232.65	0.351	
232.75	0.287	
232.86	0.337	
232.97	0.229	
233.07	0.26	
233.18	0.215	
233.29	0.339	
233.39	0.203	
233.5	0.198	
233.62	0.257	
233.73	0.226	
233.83	0.234	
233.94	0.215	
234.05	0.278	
234.16	0.24	
234.26	0.3	
234.37	0.295	
234.48	0.338	
234.58	0.218	
234.69	0.269	
234.8	0.281	
234.9	0.358	
235.01	0.291	
235.12	0.302	
235.22	0.354	
235.33	0.262	
235.44	0.307	
235.54	0.264	
235.66	0.24	
235.77	0.33	
235.88	0.34	
235.99	0.214	
236.09	0.261	
236.2	0.297	
236.3	0.333	
236.41	0.23	
236.52	0.282	
236.63	0.298	
236.74	0.245	
236.84	0.337	
236.95	0.349	
237.05	0.328	
237.16	0.38	
237.27	0.328	
237.38	0.26	
237.48	0.375	
237.59	0.318	
237.71	0.282	
237.82	0.485	
237.93	0.264	
238.03	0.251	
238.14	0.267	
238.25	0.434	
238.35	0.519	
238.46	0.218	
238.57	0.209	
238.67	0.212	
238.78	0.483	
238.89	0.241	
238.99	0.26	
239.1	0.27	
239.21	0.368	
239.31	0.208	
239.42	0.272	
239.53	0.342	
239.64	0.35	
239.76	0.283	
239.87	0.263	
239.98	0.311	
240.08	0.394	
240.19	0.345	
240.3	0.265	
240.41	0.426	
240.51	0.438	
240.62	0.296	
240.73	0.266	
240.84	0.291	
240.94	0.378	
241.05	0.289	
241.16	0.333	
241.27	0.273	
241.38	0.392	
241.49	0.281	
241.6	0.277	
241.71	0.332	
241.83	0.284	
241.94	0.333	
242.05	0.312	
242.16	0.372	
242.27	0.289	
242.38	0.259	
242.49	0.317	
242.6	0.342	
242.71	0.301	
242.82	0.313	
242.93	0.317	
243.04	0.305	
243.14	0.314	
243.26	0.307	
243.37	0.335	
243.48	0.311	
243.59	0.322	
243.7	0.315	
243.81	0.298	
243.93	0.368	
244.04	0.36	
244.15	0.299	
244.26	0.274	
244.37	0.267	
244.48	0.306	
244.58	0.289	
244.69	0.347	
244.81	0.34	
244.92	0.283	
245.03	0.231	
245.14	0.334	
245.25	0.334	
245.36	0.234	
245.47	0.324	
245.58	0.296	
245.69	0.319	
245.8	0.37	
245.9	0.274	
246.03	0.346	
246.14	0.35	
246.25	0.227	
246.36	0.352	
246.47	0.353	
246.58	0.314	
246.69	0.415	
246.8	0.352	
246.91	0.349	
247.02	0.239	
247.13	0.294	
247.24	0.337	
247.35	0.304	
247.46	0.287	
247.57	0.346	
247.67	0.352	
247.78	0.373	
247.89	0.27	
248.02	0.369	
248.13	0.345	
248.24	0.362	
248.35	0.239	
248.46	0.266	
248.57	0.276	
248.68	0.337	
248.79	0.319	
248.9	0.362	
249.01	0.268	
249.12	0.239	
249.23	0.222	
249.34	0.336	
249.45	0.32	
249.56	0.323	
249.67	0.312	
249.78	0.23	
249.89	0.347	
250.0	0.299	
250.13	0.303	
250.24	0.312	
250.35	0.296	
250.46	0.235	
250.57	0.247	
250.68	0.306	
250.79	0.375	
250.9	0.331	
251.01	0.256	
251.11	0.293	
251.23	0.402	
251.33	0.344	
251.45	0.258	
251.55	0.339	
251.66	0.289	
251.77	0.198	
251.88	0.42	
251.99	0.343	
252.1	0.329	
252.22	0.348	
252.33	0.279	
252.44	0.3	
252.55	0.334	
252.66	0.357	
252.77	0.325	
252.88	0.335	
252.99	0.337	
253.1	0.288	
253.21	0.309	
253.32	0.327	
253.43	0.424	
253.54	0.313	
253.65	0.297	
253.76	0.307	
253.87	0.343	
253.98	0.321	
254.1	0.252	
254.22	0.305	
254.34	0.333	
254.45	0.311	
254.56	0.379	
254.67	0.307	
254.78	0.292	
254.89	0.192	
255.0	0.328	
255.11	0.426	
255.22	0.405	
255.33	0.303	
255.44	0.3	
255.55	0.388	
255.66	0.334	
255.77	0.269	
255.88	0.413	
255.98	0.348	
256.09	0.29	
256.2	0.308	
256.33	0.386	
256.44	0.387	
256.55	0.383	
256.66	0.326	
256.77	0.344	
256.88	0.417	
256.99	0.314	
257.1	0.361	
257.2	0.304	
257.31	0.323	
257.42	0.293	
257.53	0.289	
257.64	0.44	
257.75	0.38	
257.85	0.285	
257.95	0.313	
258.06	0.307	
258.16	0.358	
258.26	0.367	
258.37	0.372	
258.48	0.346	
258.58	0.244	
258.68	0.376	
258.78	0.352	
258.88	0.377	
258.98	0.426	
259.08	0.307	
259.19	0.371	
259.29	0.363	
259.39	0.363	
259.5	0.379	
259.6	0.323	
259.7	0.278	
259.81	0.269	
259.91	0.25	
260.01	0.364	
260.11	0.354	
260.21	0.274	
260.31	0.338	
260.42	0.408	
260.53	0.351	
260.63	0.246	
260.73	0.264	
260.83	0.323	
260.93	0.288	
261.04	0.323	
261.14	0.319	
261.24	0.399	
261.34	0.328	
261.44	0.3	
261.54	0.399	
261.65	0.388	
261.75	0.258	
261.85	0.299	
261.95	0.34	
262.05	0.264	
262.15	0.345	
262.26	0.38	
262.36	0.351	
262.46	0.237	
262.58	0.38	
262.68	0.342	
262.78	0.311	
262.88	0.249	
262.99	0.387	
263.09	0.279	
263.19	0.297	
263.29	0.396	
263.39	0.335	
263.5	0.345	
263.61	0.307	
263.71	0.327	
263.81	0.365	
263.91	0.397	
264.01	0.346	
264.11	0.321	
264.21	0.399	
264.31	0.366	
264.42	0.442	
264.52	0.369	
264.64	0.32	
264.74	0.406	
264.84	0.357	
264.94	0.348	
265.04	0.355	
265.15	0.382	
265.25	0.369	
265.35	0.381	
265.45	0.449	
265.55	0.409	
265.66	0.365	
265.76	0.473	
265.86	0.297	
265.96	0.294	
266.06	0.281	
266.17	0.348	
266.27	0.409	
266.37	0.387	
266.47	0.301	
266.58	0.304	
266.7	0.281	
266.8	0.327	
266.9	0.364	
267.0	0.365	
267.11	0.393	
267.21	0.327	
267.31	0.339	
267.41	0.327	
267.51	0.32	
267.61	0.353	
267.71	0.358	
267.82	0.323	
267.92	0.324	
268.02	0.347	
268.12	0.37	
268.23	0.299	
268.33	0.282	
268.44	0.38	
268.54	0.393	
268.64	0.343	
268.76	0.306	
268.86	0.336	
268.96	0.347	
269.07	0.249	
269.17	0.234	
269.27	0.367	
269.38	0.412	
269.48	0.359	
269.58	0.353	
269.68	0.251	
269.79	0.292	
269.89	0.323	
269.99	0.283	
270.09	0.327	
270.19	0.34	
270.29	0.315	
270.39	0.256	
270.5	0.336	
270.6	0.327	
270.7	0.365	
270.83	0.357	
270.93	0.298	
271.03	0.264	
271.13	0.351	
271.23	0.315	
271.33	0.345	
271.44	0.282	
271.54	0.303	
271.64	0.398	
271.74	0.358	
271.84	0.269	
271.94	0.308	
272.05	0.342	
272.15	0.295	
272.25	0.334	
272.35	0.362	
272.46	0.401	
272.56	0.314	
272.67	0.324	
272.77	0.328	
272.89	0.316	
272.99	0.368	
273.1	0.342	
273.2	0.361	
273.3	60.001	
273.4	0.256	
273.51	0.293	
273.61	0.291	
273.71	0.401	
273.81	0.399	
273.92	0.356	
274.02	0.302	
274.12	0.322	
274.22	0.396	
274.32	0.35	
274.43	0.36	
274.53	0.353	
274.63	0.336	
274.73	0.252	
274.83	0.34	
274.95	0.371	
275.05	0.407	
275.15	0.339	
275.26	0.315	
275.36	0.337	
275.46	0.385	
275.56	0.328	
275.67	0.321	
275.77	0.374	
275.88	0.309	
275.98	0.339	
276.09	0.359	
276.19	0.315	
276.29	0.315	
276.39	0.319	
276.5	0.307	
276.6	0.258	
276.7	0.337	
276.8	0.379	
276.91	0.425	
277.02	0.427	
277.13	0.379	
277.23	0.341	
277.33	0.316	
277.43	0.286	
277.53	0.394	
277.63	0.296	
277.74	0.365	
277.84	0.361	
277.94	0.373	
278.04	0.305	
278.15	0.376	
278.25	0.259	
278.36	0.384	
278.46	0.344	
278.57	0.295	
278.67	0.339	
278.77	0.26	
278.87	0.294	
278.98	0.342	
279.09	0.303	
279.2	0.395	
279.3	0.384	
279.4	0.333	
279.51	0.353	
279.61	0.338	
279.71	0.359	
279.82	0.351	
279.92	0.392	
280.02	0.384	
280.12	0.321	
280.23	0.369	
280.33	0.36	
280.44	0.341	
280.54	0.263	
280.64	0.398	
280.74	0.393	
280.85	0.422	
280.95	0.358	
281.05	0.262	
281.17	0.491	
281.27	0.246	
281.38	0.35	
281.48	0.356	
281.58	0.504	
281.68	0.377	
281.79	0.286	
281.89	0.343	
281.99	0.518	
282.09	0.291	
282.2	0.499	
282.3	0.297	
282.41	0.341	
282.51	0.373	
282.61	0.322	
282.71	0.373	
282.82	0.35	
282.92	0.269	
283.02	0.382	
283.12	0.454	
283.25	0.311	
283.35	0.376	
283.46	0.369	
283.56	0.506	
283.67	0.417	
283.77	0.334	
283.87	0.327	
283.97	0.427	
284.08	39.001	
284.19	0.373	
284.29	0.446	
284.39	0.389	
284.5	0.419	
284.6	0.334	
284.71	0.436	
284.81	0.304	
284.91	0.41	
285.01	0.416	
285.11	0.356	
285.21	0.313	
285.33	0.448	
285.44	0.329	
285.54	0.304	
285.65	0.45	
285.75	0.435	
285.85	0.351	
285.95	0.294	
286.06	0.363	
286.16	0.435	
286.26	0.438	
286.36	0.363	
286.47	0.395	
286.57	0.365	
286.68	0.411	
286.78	0.373	
286.88	0.383	
286.98	0.363	
287.08	0.365	
287.18	0.374	
287.29	0.336	
287.41	0.345	
287.52	0.41	
287.62	0.317	
287.72	0.329	
287.82	0.339	
287.92	0.382	
288.03	0.345	
288.13	0.32	
288.24	0.364	
288.35	0.369	
288.45	0.33	
288.56	0.285	
288.66	0.387	
288.77	0.418	
288.87	0.312	
288.98	0.333	
289.08	0.38	
289.19	0.379	
289.3	0.332	
289.4	0.367	
289.53	0.354	
289.63	0.374	
289.74	0.324	
289.85	0.324	
289.95	8.01	
290.05	0.41	
290.16	0.467	
290.27	0.295	
290.37	0.367	
290.48	0.448	
290.58	0.369	
290.69	0.324	
290.8	0.305	
290.9	0.446	
291.01	0.436	
291.11	0.316	
291.22	0.335	
291.32	0.334	
291.43	0.431	
291.56	0.372	
291.67	0.428	
291.77	0.273	
291.88	0.351	
291.99	0.392	
292.09	0.484	
292.2	0.368	
292.3	0.427	
292.41	0.324	
292.51	0.325	
292.62	0.387	
292.72	0.356	
292.83	0.356	
292.94	0.433	
293.04	0.406	
293.15	0.338	
293.25	0.296	
293.36	0.388	
293.47	0.273	
293.58	0.403	
293.69	0.365	
293.8	0.388	
293.9	0.427	
294.01	0.351	
294.11	0.389	
294.23	0.305	
294.33	0.431	
294.44	0.299	
294.56	0.393	
294.67	0.392	
294.77	0.31	
294.88	0.311	
